"","Jurisdiction","Date","New.Cases","X7.day.Average.New.Cases","Cumulative.cases","Population..2018.","New.Case.Rate","X7.Day.Average.New.Case.Rate","Cumulative.Case.Rate","County.FIPS.Code","Longitude","Latitude","Georeferenced.Lat...Long","Date_adj","phase","phase2"
"14202","Union",2020-07-06,1,0.7,98,44785,2.2,1.6,218.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-22,"green","green"
"14220","Clinton",2020-03-24,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-10,"local","pop"
"14240","Clinton",2020-03-05,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-20,"base","base"
"14257","Mifflin",2020-05-07,2,2.1,53,46222,4.3,4.6,114.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-23,"red","red"
"14273","Mifflin",2020-05-20,0,0.4,59,46222,0,0.9,127.6,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-06,"yellow","red"
"14289","Blair",2020-04-22,1,0.3,17,122492,0.8,0.2,13.9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-08,"red","red"
"14314","Centre",2020-06-25,1,2.9,199,162805,0.6,1.8,122.2,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-11,"green","green"
"14315","Clinton",2020-06-07,1,0.6,61,38684,2.6,1.5,157.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-24,"green","yellow"
"14317","Union",2020-08-11,15,10,270,44785,33.5,22.3,602.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-28,"green","green"
"14342","Centre",2020-05-02,7,3.4,112,162805,4.3,2.1,68.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-18,"red","red"
"14359","Huntingdon",2020-04-04,0,0.4,4,45168,0,0.9,8.9,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-21,"red","local"
"14364","Union",2020-04-05,0,0.7,7,44785,0,1.6,15.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-22,"red","local"
"14392","Centre",2020-04-14,2,2.3,80,162805,1.2,1.4,49.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-31,"red","red"
"14428","Clinton",2020-03-26,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-12,"local","pop"
"14429","Blair",2020-05-20,4,1.7,47,122492,3.3,1.4,38.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-06,"yellow","red"
"14439","Union",2020-04-22,0,0.1,24,44785,0,0.3,53.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-08,"red","red"
"14453","Huntingdon",2020-03-19,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-05,"local","base"
"14454","Blair",2020-08-11,4,8.6,301,122492,3.3,7,245.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-28,"green","green"
"14489","Centre",2020-08-24,3,3.7,429,162805,1.8,2.3,263.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-10,"return","green"
"14493","Mifflin",2020-08-27,3,2.7,155,46222,6.5,5.9,335.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-13,"return","green"
"14523","Blair",2020-06-25,2,2.3,74,122492,1.6,1.9,60.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-11,"green","green"
"14529","Union",2020-08-13,2,9.4,277,44785,4.5,21.1,618.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-30,"green","green"
"14534","Huntingdon",2020-06-26,0,0.7,245,45168,0,1.6,542.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-12,"green","green"
"14541","Huntingdon",2020-07-13,0,0.9,261,45168,0,1.9,577.8,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-29,"green","green"
"14543","Blair",2020-03-17,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-03,"pop","base"
"14557","Clearfield",2020-07-07,3,1.6,85,79388,3.8,2,107.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-23,"green","green"
"14565","Clearfield",2020-06-24,1,1.6,74,79388,1.3,2,93.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-10,"green","green"
"14579","Union",2020-08-15,7,9,293,44785,15.6,20.1,654.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-01,"return","green"
"14628","Clearfield",2020-03-15,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-01,"pop","base"
"14656","Union",2020-05-31,0,0.6,58,44785,0,1.3,129.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-17,"green","yellow"
"14677","Blair",2020-05-03,1,0.9,29,122492,0.8,0.7,23.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-19,"red","red"
"14678","Huntingdon",2020-08-20,3,3.9,348,45168,6.6,8.5,770.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-06,"return","green"
"14686","Clinton",2020-08-03,0,0.7,115,38684,0,1.8,297.3,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-20,"green","green"
"14691","Clearfield",2020-04-12,0,1,14,79388,0,1.3,17.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-29,"red","red"
"14728","Clearfield",2020-07-17,1,2,103,79388,1.3,2.5,129.7,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-03,"green","green"
"14730","Union",2020-05-14,1,0.6,37,44785,2.2,1.3,82.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-30,"yellow","red"
"14743","Huntingdon",2020-03-20,0,0,0,45168,0,0,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-06,"local","pop"
"14746","Blair",2020-06-20,0,0.9,62,122492,0,0.7,50.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-06,"green","green"
"14780","Blair",2020-04-01,0,0.6,5,122492,0,0.5,4.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-18,"red","local"
"14792","Huntingdon",2020-07-01,0,1.3,252,45168,0,2.8,557.9,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-17,"green","green"
"14802","Mifflin",2020-08-06,1,2.1,117,46222,2.2,4.6,253.1,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-23,"green","green"
"14815","Huntingdon",2020-03-04,0,NA,0,45168,0,NA,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-19,"base","base"
"14832","Clinton",2020-05-01,1,2,34,38684,2.6,5.2,87.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-17,"red","red"
"14866","Clinton",2020-03-19,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-05,"local","base"
"14872","Huntingdon",2020-07-14,3,1.3,264,45168,6.6,2.8,584.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-06-30,"green","green"
"14901","Clearfield",2020-03-21,0,0,0,79388,0,0,0,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-07,"local","pop"
"14925","Clearfield",2020-08-23,1,2.1,216,79388,1.3,2.7,272.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-09,"return","green"
"14952","Clinton",2020-04-12,0,0.6,8,38684,0,1.5,20.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-29,"red","red"
"14954","Huntingdon",2020-03-02,0,NA,0,45168,0,NA,0,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-02-17,"base","base"
"14955","Centre",2020-04-01,0,3.1,36,162805,0,1.9,22.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-18,"red","local"
"15003","Mifflin",2020-05-02,1,1.9,42,46222,2.2,4,90.9,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-18,"red","red"
"15011","Clearfield",2020-07-22,1,1.4,110,79388,1.3,1.8,138.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-08,"green","green"
"15026","Union",2020-07-17,1,1.7,112,44785,2.2,3.8,250.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-03,"green","green"
"15064","Clearfield",2020-04-22,0,0.3,16,79388,0,0.4,20.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-08,"red","red"
"15074","Blair",2020-08-01,10,6.9,224,122492,8.2,5.6,182.9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-18,"green","green"
"15079","Clearfield",2020-08-03,1,3.3,146,79388,1.3,4.1,183.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-20,"green","green"
"15086","Union",2020-08-18,11,6.7,317,44785,24.6,15,707.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-04,"return","green"
"15136","Centre",2020-06-13,2,2,173,162805,1.2,1.2,106.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-30,"green","green"
"15149","Union",2020-07-07,1,0.9,99,44785,2.2,1.9,221.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-23,"green","green"
"15150","Clinton",2020-05-14,0,0.4,44,38684,0,1.1,113.7,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-30,"yellow","red"
"15152","Clearfield",2020-06-19,4,2,69,79388,5,2.5,86.9,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-05,"green","green"
"15191","Clearfield",2020-05-31,1,0.9,43,79388,1.3,1.1,54.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-17,"green","yellow"
"15194","Clinton",2020-08-16,0,0.9,128,38684,0,2.2,330.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-02,"return","green"
"15282","Blair",2020-07-10,3,2.1,99,122492,2.4,1.7,80.8,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-26,"green","green"
"15298","Union",2020-08-27,5,2.9,366,44785,11.2,6.4,817.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-08-13,"return","green"
"15299","Clinton",2020-08-15,0,1.3,128,38684,0,3.3,330.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-08-01,"return","green"
"15301","Clinton",2020-06-05,0,0.6,60,38684,0,1.5,155.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-22,"green","yellow"
"15311","Blair",2020-07-27,16,6.3,192,122492,13.1,5.1,156.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-13,"green","green"
"15315","Clearfield",2020-08-08,5,4.4,171,79388,6.3,5.6,215.4,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-25,"green","green"
"15336","Blair",2020-08-06,10,8.9,266,122492,8.2,7.2,217.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-23,"green","green"
"15346","Union",2020-07-14,3,1.6,110,44785,6.7,3.5,245.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-30,"green","green"
"15362","Huntingdon",2020-06-12,2,0.4,239,45168,4.4,0.9,529.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-29,"green","green"
"15370","Union",2020-04-24,0,0.3,25,44785,0,0.6,55.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-10,"red","red"
"15388","Clearfield",2020-05-03,0,1.7,28,79388,0,2.2,35.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-19,"red","red"
"15401","Clinton",2020-03-04,0,NA,0,38684,0,NA,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-02-19,"base","base"
"15403","Mifflin",2020-04-17,2,1.4,20,46222,4.3,3.1,43.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-03,"red","red"
"15424","Union",2020-07-02,1,0.6,96,44785,2.2,1.3,214.4,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-18,"green","green"
"15425","Blair",2020-06-04,1,0.7,54,122492,0.8,0.6,44.1,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-21,"green","yellow"
"15435","Clearfield",2020-07-29,3,2.3,126,79388,3.8,2.9,158.7,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-15,"green","green"
"15442","Centre",2020-05-12,3,1.7,135,162805,1.8,1.1,82.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-28,"yellow","red"
"15491","Mifflin",2020-07-22,3,1.3,87,46222,6.5,2.8,188.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-08,"green","green"
"15504","Union",2020-05-05,1,0.7,32,44785,2.2,1.6,71.5,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-21,"red","red"
"15532","Union",2020-06-10,2,2,80,44785,4.5,4.5,178.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-27,"green","yellow"
"15541","Huntingdon",2020-07-28,0,1.7,286,45168,0,3.8,633.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-14,"green","green"
"15547","Blair",2020-04-18,0,0.6,15,122492,0,0.5,12.2,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-04,"red","red"
"15555","Blair",2020-06-30,2,0.7,77,122492,1.6,0.6,62.9,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-06-16,"green","green"
"15556","Huntingdon",2020-04-09,2,1,10,45168,4.4,2.2,22.1,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-26,"red","local"
"15568","Centre",2020-03-13,0,0,0,162805,0,0,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-28,"pop","base"
"15581","Union",2020-06-05,0,2,72,44785,0,4.5,160.8,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-22,"green","yellow"
"15586","Clearfield",2020-05-18,0,0.3,35,79388,0,0.4,44.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-04,"yellow","red"
"15588","Centre",2020-07-23,2,4.9,305,162805,1.2,3,187.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-09,"green","green"
"15621","Mifflin",2020-03-30,0,0.1,1,46222,0,0.3,2.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-16,"red","pop"
"15625","Mifflin",2020-08-23,0,1.7,139,46222,0,3.7,300.7,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-08-09,"return","green"
"15630","Centre",2020-05-16,2,1.6,138,162805,1.2,1,84.8,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-02,"yellow","red"
"15653","Clinton",2020-07-15,0,1.4,101,38684,0,3.7,261.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-01,"green","green"
"15663","Union",2020-05-11,0,0.4,34,44785,0,1,75.9,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-27,"yellow","red"
"15679","Blair",2020-04-05,0,0.4,7,122492,0,0.3,5.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-22,"red","local"
"15682","Mifflin",2020-05-14,1,0.6,57,46222,2.2,1.2,123.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-30,"yellow","red"
"15714","Clinton",2020-03-30,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-16,"red","pop"
"15736","Huntingdon",2020-04-14,1,0.9,12,45168,2.2,1.9,26.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-03-31,"red","red"
"15737","Union",2020-06-15,0,1,84,44785,0,2.2,187.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-01,"green","green"
"15740","Centre",2020-07-15,1,3.7,263,162805,0.6,2.3,161.5,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-01,"green","green"
"15742","Centre",2020-04-26,6,1.9,94,162805,3.7,1.1,57.7,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-04-12,"red","red"
"15760","Clearfield",2020-06-28,0,0.6,74,79388,0,0.7,93.2,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-14,"green","green"
"15764","Mifflin",2020-05-23,1,0.3,60,46222,2.2,0.6,129.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-09,"yellow","yellow"
"15767","Centre",2020-08-20,3,3.6,414,162805,1.8,2.2,254.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-08-06,"return","green"
"15774","Clearfield",2020-08-18,6,3.9,208,79388,7.6,4.9,262,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-08-04,"return","green"
"15839","Huntingdon",2020-08-02,2,1,292,45168,4.4,2.2,646.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-07-19,"green","green"
"15871","Union",2020-08-08,17,8.3,230,44785,38,18.5,513.6,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-25,"green","green"
"15905","Clearfield",2020-04-16,0,0.4,14,79388,0,0.5,17.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-02,"red","red"
"15917","Clinton",2020-03-15,0,0,0,38684,0,0,0,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-03-01,"pop","base"
"15930","Blair",2020-04-29,0,1.1,25,122492,0,0.9,20.4,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-04-15,"red","red"
"15936","Huntingdon",2020-08-24,4,2.3,357,45168,8.9,5.1,790.4,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-08-10,"return","green"
"15938","Mifflin",2020-08-10,0,1.3,121,46222,0,2.8,261.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-27,"green","green"
"15952","Centre",2020-06-04,0,0.7,157,162805,0,0.4,96.4,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-05-21,"green","yellow"
"15968","Union",2020-03-08,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-02-23,"pop","base"
"15976","Blair",2020-08-16,4,9.3,356,122492,3.3,7.6,290.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-02,"return","green"
"16014","Blair",2020-07-15,5,3.4,116,122492,4.1,2.8,94.7,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-07-01,"green","green"
"16025","Clinton",2020-04-27,3,2.7,30,38684,7.8,7,77.6,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-13,"red","red"
"16052","Clinton",2020-06-13,0,0.4,63,38684,0,1.1,162.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-30,"green","green"
"16054","Mifflin",2020-03-31,0,0.1,1,46222,0,0.3,2.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-17,"red","pop"
"16065","Clinton",2020-04-16,2,0.6,10,38684,5.2,1.5,25.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-04-02,"red","red"
"16084","Centre",2020-03-10,0,0,0,162805,0,0,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-25,"pop","base"
"16090","Union",2020-03-19,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-05,"local","base"
"16097","Clearfield",2020-04-01,0,0.3,4,79388,0,0.4,5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-03-18,"red","local"
"16099","Centre",2020-07-06,2,4,231,162805,1.2,2.5,141.9,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-22,"green","green"
"16117","Clinton",2020-07-02,0,0.6,80,38684,0,1.5,206.8,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-06-18,"green","green"
"16138","Mifflin",2020-07-05,0,0.1,67,46222,0,0.3,145,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-21,"green","green"
"16175","Blair",2020-08-23,2,7.9,411,122492,1.6,6.4,335.5,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-08-09,"return","green"
"16190","Huntingdon",2020-05-16,6,4.3,215,45168,13.3,9.5,476,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-02,"yellow","red"
"16194","Blair",2020-03-04,0,NA,0,122492,0,NA,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-02-19,"base","base"
"16219","Huntingdon",2020-04-28,3,2.1,31,45168,6.6,4.7,68.6,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-14,"red","red"
"16220","Clinton",2020-05-18,1,0.7,46,38684,2.6,1.8,118.9,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-04,"yellow","red"
"16221","Centre",2020-04-11,1,3.4,77,162805,0.6,2.1,47.3,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-28,"red","red"
"16231","Clearfield",2020-06-15,2,1.1,60,79388,2.5,1.4,75.6,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-01,"green","green"
"16242","Mifflin",2020-06-07,0,0,61,46222,0,0,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-24,"green","yellow"
"16245","Clearfield",2020-08-01,1,3,140,79388,1.3,3.8,176.3,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-07-18,"green","green"
"16319","Mifflin",2020-06-02,0,0.1,61,46222,0,0.3,132,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-19,"green","yellow"
"16322","Huntingdon",2020-05-11,3,19,194,45168,6.6,42.1,429.5,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-04-27,"yellow","red"
"16335","Blair",2020-05-31,0,0.3,51,122492,0,0.2,41.6,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-05-17,"green","yellow"
"16338","Clearfield",2020-06-04,1,1,48,79388,1.3,1.3,60.5,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-05-21,"green","yellow"
"16442","Blair",2020-03-21,0,0,0,122492,0,0,0,42013,-78.34907687,40.48555024,"POINT (-78.34907687 40.48555024)",2020-03-07,"local","pop"
"16449","Centre",2020-03-25,3,2,14,162805,1.8,1.2,8.6,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-03-11,"local","pop"
"16472","Mifflin",2020-06-20,0,0.3,63,46222,0,0.6,136.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-06-06,"green","green"
"16478","Centre",2020-07-19,8,5.6,290,162805,4.9,3.4,178.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-07-05,"green","green"
"16479","Union",2020-03-25,0,0,0,44785,0,0,0,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-03-11,"local","pop"
"16491","Union",2020-07-12,3,1,104,44785,6.7,2.2,232.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-06-28,"green","green"
"16508","Mifflin",2020-05-09,1,1.7,54,46222,2.2,3.7,116.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-04-25,"yellow","red"
"16525","Mifflin",2020-03-11,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-02-26,"pop","base"
"16621","Clearfield",2020-05-14,0,0.7,35,79388,0,0.9,44.1,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-04-30,"yellow","red"
"16633","Clinton",2020-06-01,3,0.7,60,38684,7.8,1.8,155.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-05-18,"green","yellow"
"16647","Union",2020-06-12,1,1.4,82,44785,2.2,3.2,183.1,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-05-29,"green","green"
"16650","Centre",2020-06-17,0,2,176,162805,0,1.2,108.1,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-06-03,"green","green"
"16654","Huntingdon",2020-05-30,0,0.3,230,45168,0,0.6,509.2,42061,-77.9827661,40.416105,"POINT (-77.9827661 40.416105)",2020-05-16,"green","yellow"
"16655","Union",2020-08-03,16,8.9,190,44785,35.7,19.8,424.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-07-20,"green","green"
"16672","Clinton",2020-07-29,1,1.1,113,38684,2.6,3,292.1,42035,-77.6428376,41.23286274,"POINT (-77.6428376 41.23286274)",2020-07-15,"green","green"
"16679","Mifflin",2020-05-28,0,0.1,60,46222,0,0.3,129.8,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-05-14,"yellow","yellow"
"16681","Mifflin",2020-04-12,3,1.3,14,46222,6.5,2.8,30.3,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-29,"red","red"
"16687","Clearfield",2020-07-02,1,0.4,77,79388,1.3,0.5,97,42033,-78.47558343,41.000429,"POINT (-78.47558343 41.000429)",2020-06-18,"green","green"
"16690","Union",2020-05-01,1,0.9,31,44785,2.2,1.9,69.2,42119,-77.06415803,40.96473131,"POINT (-77.06415803 40.96473131)",2020-04-17,"red","red"
"16701","Mifflin",2020-03-16,0,0,0,46222,0,0,0,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-03-02,"pop","base"
"16726","Mifflin",2020-07-26,0,1.3,93,46222,0,2.8,201.2,42087,-77.62003089,40.61274928,"POINT (-77.62003089 40.61274928)",2020-07-12,"green","green"
"16751","Centre",2020-03-06,0,NA,0,162805,0,NA,0,42027,-77.82500112,40.9193135,"POINT (-77.82500112 40.9193135)",2020-02-21,"pop","base"
